date,a
06/06/2017 07:00:09,900
06/06/2017 07:15:09,900
06/06/2017 07:15:09,1000
06/06/2017 07:30:09,1000
06/06/2017 07:30:09,1100
06/06/2017 07:45:09,1100
06/06/2017 07:45:09,900
06/06/2017 08:00:09,900
06/06/2017 08:00:09,1200
06/06/2017 08:15:09,1200
06/06/2017 08:15:09,1000
06/06/2017 08:30:09,1000
06/06/2017 08:30:09,100
06/06/2017 08:45:09,100
06/06/2017 08:45:09,200
06/06/2017 09:00:09,200
06/06/2017 09:00:09,200
06/06/2017 09:15:09,200
06/06/2017 09:15:09,300
06/06/2017 09:30:09,300
06/06/2017 09:30:09,400
06/06/2017 09:45:09,400
06/06/2017 09:45:09,500
06/06/2017 10:00:09,500
06/06/2017 10:00:09,500
06/06/2017 10:15:09,500
06/06/2017 10:15:09,600
06/06/2017 10:30:09,600
06/06/2017 10:30:09,700
06/06/2017 10:45:09,700
06/06/2017 10:45:09,800
06/06/2017 11:00:09,800
06/06/2017 11:00:09,900
06/06/2017 11:15:09,900
06/06/2017 11:15:09,1000
06/06/2017 11:30:09,1000
06/06/2017 11:30:09,1100
06/06/2017 11:45:09,1100
06/06/2017 11:45:09,900
06/06/2017 12:00:09,900
06/06/2017 12:00:09,1200
06/06/2017 12:15:09,1200
06/06/2017 12:15:09,1000
06/06/2017 12:30:09,1000
06/06/2017 12:30:09,100
06/06/2017 12:45:09,100
06/06/2017 12:45:09,200
06/06/2017 13:00:09,200
06/06/2017 13:00:09,200
06/06/2017 13:15:09,200
06/06/2017 13:15:09,300
06/06/2017 13:30:09,300
06/06/2017 13:30:09,400
06/06/2017 13:45:09,400
06/06/2017 13:45:09,500
06/06/2017 14:00:09,500
06/06/2017 14:00:09,500
06/06/2017 14:15:09,500
06/06/2017 14:15:09,600
06/06/2017 14:30:09,600
06/06/2017 14:30:09,700
06/06/2017 14:45:09,700
06/06/2017 14:45:09,800
06/06/2017 15:00:09,800
06/06/2017 15:00:09,900
06/06/2017 15:15:09,900
06/06/2017 15:15:09,1000
06/06/2017 15:30:09,1000
06/06/2017 15:30:09,1100
06/06/2017 15:45:09,1100
06/06/2017 15:45:09,900
06/06/2017 16:00:09,900
06/06/2017 16:00:09,2200
06/06/2017 16:15:09,2200
06/06/2017 16:15:09,2300
06/06/2017 16:30:09,2300
06/06/2017 16:30:09,100
06/06/2017 16:45:09,100
06/06/2017 16:45:09,200
06/06/2017 17:00:09,200
06/06/2017 17:00:09,2000
06/06/2017 17:15:09,2000
06/06/2017 17:15:09,300
06/06/2017 17:30:09,300
06/06/2017 17:30:09,400
06/06/2017 17:45:09,400
06/06/2017 17:45:09,500
06/06/2017 18:00:09,500
06/06/2017 18:00:09,500
06/06/2017 18:15:09,500
06/06/2017 18:15:09,600
06/06/2017 18:30:09,600
06/06/2017 18:30:09,700
06/06/2017 18:45:09,700
06/06/2017 18:45:09,800
06/06/2017 19:00:09,800
06/06/2017 19:00:09,900
06/06/2017 19:15:09,900
06/06/2017 19:15:09,1000
06/06/2017 19:30:09,1000
06/06/2017 19:30:09,1100
06/06/2017 19:45:09,1100
06/06/2017 19:45:09,2400
06/06/2017 20:00:09,2400
06/06/2017 20:00:09,1200
06/06/2017 20:15:09,1200
06/06/2017 20:15:09,1000
06/06/2017 20:30:09,1000
06/06/2017 20:30:09,100
06/06/2017 20:45:09,100
06/06/2017 20:45:09,200
06/06/2017 21:00:09,200
06/06/2017 21:00:09,200
06/06/2017 21:15:09,200
06/06/2017 21:15:09,300
06/06/2017 21:30:09,300
06/06/2017 21:30:09,400
06/06/2017 21:45:09,400
06/06/2017 21:45:09,500
06/06/2017 22:00:09,500
06/06/2017 22:00:09,500
06/06/2017 22:15:09,500
06/06/2017 22:15:09,600
06/06/2017 22:30:09,600
06/06/2017 22:30:09,700
06/06/2017 22:45:09,700
06/06/2017 22:45:09,800
06/06/2017 23:00:09,800
06/06/2017 23:00:09,900
06/06/2017 23:15:09,900
06/06/2017 23:15:09,1000
06/06/2017 23:30:09,1000
06/06/2017 23:30:09,1100
06/06/2017 23:45:09,1100
06/06/2017 23:45:09,900
07/06/2017 00:00:09,900
07/06/2017 00:00:09,1200
07/06/2017 00:15:09,1200
07/06/2017 00:15:09,1000
07/06/2017 00:30:09,1000
07/06/2017 00:30:09,100
07/06/2017 00:45:09,100
07/06/2017 00:45:09,200
07/06/2017 01:00:09,200
07/06/2017 01:00:09,200
07/06/2017 01:15:09,200
07/06/2017 01:15:09,300
07/06/2017 01:30:09,300
07/06/2017 01:30:09,400
07/06/2017 01:45:09,400
07/06/2017 01:45:09,500
07/06/2017 02:00:09,500
07/06/2017 02:00:09,500
07/06/2017 02:15:09,500
07/06/2017 02:15:09,600
07/06/2017 02:30:09,600
07/06/2017 02:30:09,700
07/06/2017 02:45:09,700
07/06/2017 02:45:09,800
07/06/2017 03:00:09,800
07/06/2017 03:00:09,900
07/06/2017 03:15:09,900
07/06/2017 03:15:09,1000
07/06/2017 03:30:09,1000
07/06/2017 03:30:09,1100
07/06/2017 03:45:09,1100
07/06/2017 03:45:09,900
07/06/2017 04:00:09,900
07/06/2017 04:00:09,1200
07/06/2017 04:15:09,1200
07/06/2017 04:15:09,1000
07/06/2017 04:30:09,1000
07/06/2017 04:30:09,100
07/06/2017 04:45:09,100
07/06/2017 04:45:09,200
07/06/2017 05:00:09,200
07/06/2017 05:00:09,200
07/06/2017 05:15:09,200
07/06/2017 05:15:09,300
07/06/2017 05:30:09,300
07/06/2017 05:30:09,400
07/06/2017 05:45:09,400
07/06/2017 05:45:09,500
07/06/2017 06:00:09,500
07/06/2017 06:00:09,500
07/06/2017 06:15:09,500
07/06/2017 06:15:09,600
07/06/2017 06:30:09,600
07/06/2017 06:30:09,700
07/06/2017 06:45:09,700
07/06/2017 06:45:09,800
07/06/2017 07:00:09,800
07/06/2017 07:00:09,900
07/06/2017 07:15:09,900
07/06/2017 07:15:09,1000
07/06/2017 07:30:09,1000
07/06/2017 07:30:09,1100
07/06/2017 07:45:09,1100
07/06/2017 07:45:09,900
07/06/2017 08:00:09,900
07/06/2017 08:00:09,1200
07/06/2017 08:15:09,1200
07/06/2017 08:15:09,1000
07/06/2017 08:30:09,1000
07/06/2017 08:30:09,100
07/06/2017 08:45:09,100
07/06/2017 08:45:09,200
07/06/2017 09:00:09,200
07/06/2017 09:00:09,200
07/06/2017 09:15:09,200
07/06/2017 09:15:09,300
07/06/2017 09:30:09,300
07/06/2017 09:30:09,400
07/06/2017 09:45:09,400
07/06/2017 09:45:09,500
07/06/2017 10:00:09,500
07/06/2017 10:00:09,500
07/06/2017 10:15:09,500
07/06/2017 10:15:09,600
07/06/2017 10:30:09,600
07/06/2017 10:30:09,700
07/06/2017 10:45:09,700
07/06/2017 10:45:09,800
07/06/2017 11:00:09,800
07/06/2017 11:00:09,900
07/06/2017 11:15:09,900
07/06/2017 11:15:09,1000
07/06/2017 11:30:09,1000
07/06/2017 11:30:09,1100
07/06/2017 11:45:09,1100
07/06/2017 11:45:09,900
07/06/2017 12:00:09,900
07/06/2017 12:00:09,1200
07/06/2017 12:15:09,1200
07/06/2017 12:15:09,1000
07/06/2017 12:30:09,1000
07/06/2017 12:30:09,100
07/06/2017 12:45:09,100
07/06/2017 12:45:09,200
07/06/2017 13:00:09,200
07/06/2017 13:00:09,200
07/06/2017 13:15:09,200
07/06/2017 13:15:09,300
07/06/2017 13:30:09,300
07/06/2017 13:30:09,400
07/06/2017 13:45:09,400
07/06/2017 13:45:09,500
07/06/2017 14:00:09,500
07/06/2017 14:00:09,500
07/06/2017 14:15:09,500
07/06/2017 14:15:09,600
07/06/2017 14:30:09,600
07/06/2017 14:30:09,700
07/06/2017 14:45:09,700
07/06/2017 14:45:09,800
07/06/2017 15:00:09,800
07/06/2017 15:00:09,900
07/06/2017 15:15:09,900
07/06/2017 15:15:09,1000
07/06/2017 15:30:09,1000
07/06/2017 15:30:09,1100
07/06/2017 15:45:09,1100
07/06/2017 15:45:09,900
07/06/2017 16:00:09,900
07/06/2017 16:00:09,1200
07/06/2017 16:15:09,1200
07/06/2017 16:15:09,1000
07/06/2017 16:30:09,1000
07/06/2017 16:30:09,100
07/06/2017 16:45:09,100
07/06/2017 16:45:09,200
07/06/2017 17:00:09,200
07/06/2017 17:00:09,200
07/06/2017 17:15:09,200
07/06/2017 17:15:09,300
07/06/2017 17:30:09,300
07/06/2017 17:30:09,400
07/06/2017 17:45:09,400
07/06/2017 17:45:09,500
07/06/2017 18:00:09,500
07/06/2017 18:00:09,500
07/06/2017 18:15:09,500
07/06/2017 18:15:09,600
07/06/2017 18:30:09,600
07/06/2017 18:30:09,700
07/06/2017 18:45:09,700
07/06/2017 18:45:09,800
07/06/2017 19:00:09,800
07/06/2017 19:00:09,900
07/06/2017 19:15:09,900
07/06/2017 19:15:09,1000
07/06/2017 19:30:09,1000
07/06/2017 19:30:09,1100
07/06/2017 19:45:09,1100
07/06/2017 19:45:09,900
07/06/2017 20:00:09,900
07/06/2017 20:00:09,1200
07/06/2017 20:15:09,1200
07/06/2017 20:15:09,1000
07/06/2017 20:30:09,1000
07/06/2017 20:30:09,100
07/06/2017 20:45:09,100
07/06/2017 20:45:09,200
07/06/2017 21:00:09,200
07/06/2017 21:00:09,200
07/06/2017 21:15:09,200
07/06/2017 21:15:09,300
07/06/2017 21:30:09,300
07/06/2017 21:30:09,400
07/06/2017 21:45:09,400
07/06/2017 21:45:09,500
07/06/2017 22:00:09,500
07/06/2017 22:00:09,500
07/06/2017 22:15:09,500
07/06/2017 22:15:09,2500
07/06/2017 22:30:09,2500
07/06/2017 22:30:09,700
07/06/2017 22:45:09,700
07/06/2017 22:45:09,800
07/06/2017 23:00:09,800
07/06/2017 23:00:09,900
07/06/2017 23:15:09,900
07/06/2017 23:15:09,1000
07/06/2017 23:30:09,1000
07/06/2017 23:30:09,1100
07/06/2017 23:45:09,1100
07/06/2017 23:45:09,900
08/06/2017 00:00:09,900
08/06/2017 00:00:09,1200
08/06/2017 00:15:09,1200
08/06/2017 00:15:09,1000
08/06/2017 00:30:09,1000
08/06/2017 00:30:09,100
08/06/2017 00:45:09,100
08/06/2017 00:45:09,200
08/06/2017 01:00:09,200
08/06/2017 01:00:09,200
08/06/2017 01:15:09,200
08/06/2017 01:15:09,300
08/06/2017 01:30:09,300
08/06/2017 01:30:09,400
08/06/2017 01:45:09,400
08/06/2017 01:45:09,500
08/06/2017 02:00:09,500
08/06/2017 02:00:09,500
08/06/2017 02:15:09,500
08/06/2017 02:15:09,600
08/06/2017 02:30:09,600
08/06/2017 02:30:09,700
08/06/2017 02:45:09,700
08/06/2017 02:45:09,800
08/06/2017 03:00:09,800
08/06/2017 03:00:09,900
08/06/2017 03:15:09,900
08/06/2017 03:15:09,1000
08/06/2017 03:30:09,1000
08/06/2017 03:30:09,1100
08/06/2017 03:45:09,1100
08/06/2017 03:45:09,900
08/06/2017 04:00:09,900
08/06/2017 04:00:09,1200
08/06/2017 04:15:09,1200
08/06/2017 04:15:09,1000
08/06/2017 04:30:09,1000
08/06/2017 04:30:09,100
08/06/2017 04:45:09,100
08/06/2017 04:45:09,200
08/06/2017 05:00:09,200
08/06/2017 05:00:09,200
08/06/2017 05:15:09,200
08/06/2017 05:15:09,300
08/06/2017 05:30:09,300
08/06/2017 05:30:09,400
08/06/2017 05:45:09,400
08/06/2017 05:45:09,500
08/06/2017 06:00:09,500
08/06/2017 06:00:09,500
08/06/2017 06:15:09,500
08/06/2017 06:15:09,600
08/06/2017 06:30:09,600
08/06/2017 06:30:09,700
08/06/2017 06:45:09,700
08/06/2017 06:45:09,800
08/06/2017 07:00:09,800
08/06/2017 07:00:09,900
08/06/2017 07:15:09,900
08/06/2017 07:15:09,1000
08/06/2017 07:30:09,1000
08/06/2017 07:30:09,1100
08/06/2017 07:45:09,1100
08/06/2017 07:45:09,900
08/06/2017 08:00:09,900
08/06/2017 08:00:09,1200
08/06/2017 08:15:09,1200
08/06/2017 08:15:09,1000
08/06/2017 08:30:09,1000
08/06/2017 08:30:09,100
08/06/2017 08:45:09,100
08/06/2017 08:45:09,200
08/06/2017 09:00:09,200
08/06/2017 09:00:09,200
08/06/2017 09:15:09,200
08/06/2017 09:15:09,300
08/06/2017 09:30:09,300
08/06/2017 09:30:09,400
08/06/2017 09:45:09,400
08/06/2017 09:45:09,500
08/06/2017 10:00:09,500
08/06/2017 10:00:09,500
08/06/2017 10:15:09,500
08/06/2017 10:15:09,600
08/06/2017 10:30:09,600
08/06/2017 10:30:09,700
08/06/2017 10:45:09,700
08/06/2017 10:45:09,800
08/06/2017 11:00:09,800
08/06/2017 11:00:09,900
08/06/2017 11:15:09,900
08/06/2017 11:15:09,1000
08/06/2017 11:30:09,1000
08/06/2017 11:30:09,1100
08/06/2017 11:45:09,1100
08/06/2017 11:45:09,900
08/06/2017 12:00:09,900
08/06/2017 12:00:09,1200
08/06/2017 12:15:09,1200
08/06/2017 12:15:09,1000
